127.0.0.1 - - [08/Aug/2023:09:25:43 +0900] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:49 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:50 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:52 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:09:55 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2092
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2093
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:24 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2093
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:29 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2093
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:34 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:10:35 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2093
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:10 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2129
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:12 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:32 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2129
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:34 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:34 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:34 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:11:56 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2127
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:12:36 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2127
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:12:57 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:12:58 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:12:58 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:00 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:01 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:02 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 200 2135
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2023:16:13:03 +0900] "GET /workshop02/front_workshop02.html HTTP/1.1" 304 -
